source,job_label,title,company,industry,location,skills,experience,employment_type,salary,deadline,url,crawled_at,description
원티드,데이터분석가,[플랫폼본부] 데이터 분석가,넥슨코리아(NEXON),,경기 성남시,"SQL, A/B, 통계, Python",3,정규직,,상시채용,https://www.wanted.co.kr/wd/339568,2026-06-12 09:31,"• 플랫폼 및 게임 서비스 관련 데이터 수집, 정제, 분석
• 넥슨의 내/외부 데이터를 활용한 개인화 데이터 생성 및 관리
• 유저의 게임 플레이에 도움을 주는 개인화 항목 발굴
• 효과 측정을 위한 실험 설계와 이를 통한 서비스 개선
• 유저 맞춤형 데이터가 라이브 환경에서 잘 동작하기 위한 데이터 구조 및 노출 방식 최적화 R&D
• 사용자 행동 분석을 통한 인사이트 도출 및 개선 방안 제시
• 주요 지표(KPI) 설계, 모니터링, 대시보드 구축
• A/B 테스트 및 실험 설계, 효과 측정 및 통계적 분석
• 예측 모델링, 세그멘테이션, 추천 알고리즘 개발 지원
• 데이터 파이프라인 설계 및 자동화
• 비즈니스 의사결정을 위한 애드혹 분석 및 리포트 작성
• 유관 부서(기획, 개발, 마케팅 등)와 협업을 통한 데이터 기반 의사결정 지원 • 데이터 분석 관련 경력 3년 이상이신 분
• SQL을 활용한 대규모 데이터 추출 및 가공 능력을 보유하신 분
• Python 또는 R을 활용한 데이터 분석 및 시각화 경험이 있으신 분
• 통계적 분석 방법론에 대한 이해도가 높으신 분 (A/B 테스트, 회귀분석 등)
• 비즈니스 문제를 데이터 분석 문제로 정의하고 해결할 수 있는 능력을 보유하신 분
• 분석 결과를 명확하게 시각화하고 커뮤니케이션하는 능력을 보유하신 분 • 게임 또는 플랫폼 서비스 데이터 분석 경험이 있으신 분
• Snowflake, BigQuery, Redshift 등 클라우드 DW 환경 사용 경험이 있으신 분
• Airflow, DBT 등 데이터 파이프라인 도구 활용 경험이 있으신 분
• Tableau, Looker, Amplitude, PowerBI 등 BI 도구를 활용한 대시보드 구축 경험이 있으신 분
• 머신러닝/딥러닝 모델 개발 또는 협업 경험이 있으신 분
• 사용자 세그멘테이션, 추천 시스템, LTV 예측 등 프로젝트 수행 경험이 있으신 분
• 게임 데이터와 게임 산업에 대한 도메인 이해도가 높으신 분
• 자기 주도적 문제 해결 능력 및 다양한 직군과의 협업 경험이 있으신 분"
원티드,데이터분석가,데이터 분석가,컬리,,서울 강남구,"SQL, 통계",3,정규직,,상시채용,https://www.wanted.co.kr/wd/337567,2026-06-12 09:31,"• 프로덕트 기능 개선을 위한 지표 정의, 로그 설계, AB 테스트, 성과 분석 수행
• 각 기능 이용 현황을 모니터링할 수 있는 대시보드 개발
• 프로덕트 현황 분석을 통한 문제점 발굴, 개선 방향 제안 • 유관 업무 경력 3년 이상이신 분
• 로그 설계/분석이 가능한 분
• 통계학 기본 지식
• SQL에 대한 경험, 논리적 사고를 기반으로 하여 가독성 높게 쿼리를 작성하시는 분
• 복잡한 데이터 지표를 다양한 직군이 이해하기 쉬운 언어로 정의하고 커뮤니케이션할 수 있는 분 • 데이터 시각화 툴(Tableau, Looker Studio, Amplitude 등) 사용 경험이 있으신 분
• Git을 통한 코드 관리에 익숙하고 Airflow를 활용하여 배치 운영 경험이 있으신 분
• Python, R 등을 이용한 데이터 가공 및 분석 경험이 있으신 분
• 커머스, 물류 또는 로그 분석 프로젝트의 경험이 있으신 분
• 컴퓨터 공학, 통계학, 산업공학 등 관련 학위 보유하신 분"
원티드,데이터분석가,Business Development Manager,"브레이브모바일(숨고,Soomgo)",,서울 강남구,", , , , , ",6,정규직,,상시채용,https://www.wanted.co.kr/wd/337223,2026-06-12 09:31,"[기술 스택 & 사용 툴]
• Jira, Confluence, Slack, Amplitude, Bigquery, Tableau, Google Workspace, Redash, Figma


[합류 직후 이런 일을 해요]
• 전사 전략 방향과 Align 된 신사업 아이템의 전략 수립과 실행에 이르는 End to End의 프로세스를 책임집니다
• 초기 사업화 단계에서의 Operation Model을 구축하고 운영합니다
• 전략 Initiative에 따른 다양한 사업 Program을 설계하고 운영합니다

[장기적으로 이런 일도 할 수 있어요]
• 대내외 이해관계자들과의 협업을 통해 전략적 제휴 및 커뮤니케이션 업무를 담당합니다
• 벤치마킹, 리서치, Key Finding 도출 등 전략 Initiative 도출 프로젝트에 참여합니다
• 사업개발실의 일환으로서 다양한 전략/사업 개발 프로젝트를 진행합니다 • 6년 이상의 사업 개발 경험을 보유하신 분
• 사업화 전략 수립부터 Operation에 이르는 0 to 1의 과정을 경험해 보신 분
• 영업 기반의 신사업 기획의 end to end를 경험하셨거나, 데이터 분석을 통해 사업을 기획하고 성과관리를 할 수 있는 역량을 보유하신 분
• 논리적인 사고와 유연한 커뮤니케이션을 통해 Project를 Lead 할 수 있는 분
• 복수의 Project를 능숙하게 수행할 수 있는 멀티태스킹 역량을 갖추신 분 • 대기업 혹은 시리즈 C 이상의 O2O 플랫폼 서비스에서 공급자/수요자와 관련된 다양한 사업개발 Project를 수행해 보신 분
• SQL 등을 활용한 기본적인 데이터 핸들링 능력이 있는 분

[미래의 동료에게 드리는 한 마디]
숨고의 Bizdev.팀은 숨고의 신성장 동력의 확보라는 미션을 가지고 신사업 아이템 발굴부터, 확장 그리고 안정화를 위한 A to Z의 업무를 담당하고 있습니다. 1,000만 명의 유저들이 활동하고 있는 숨고는 퀀텀 점프를 위해 다방면에서의 성장 전략을 모색하고 있으며, 이 여정에 동참할 Business Development Manager를 모시게 되었습니다. 국내에서 가장 유니크한 플랫폼에서 다양한 프로젝트를 통해 사업의 성장 및 개인의 성장을 추구할 기회를 함께할 당신을 기다리겠습니다."
원티드,데이터분석가,경영지원팀 담당자 (3년 이상),케미스타,,서울 강남구,,3,정규직,,상시채용,https://www.wanted.co.kr/wd/333819,2026-06-12 09:31,"주요 업무
1. 컴퓨터 코딩 및 사무자동화
업무 효율화를 위한 간단한 코딩 또는 자동화 스크립트 활용
반복 업무 개선 및 사무 자동화 프로그램 도입 검토

2. 사무자동화 프로그램 도입 및 운영
사내 관리 시스템, 협업툴, 자동화 솔루션 도입 검토
도입 후 운영 관리 및 사용자 가이드 정비

3. 데이터 관리
영업·생산·수출입 등 각종 업무 데이터 관리 및 정리
보고 자료 및 내부 관리용 데이터 정리 지원

4. 해외지사 관리 지원
해외지사 운영 관련 자료 취합 및 관리
본사–해외지사 간 커뮤니케이션 및 관리 지원

5. 수출입 관련 업무
수출입 관련 서류 관리 및 업무 지원
선적·통관·납기 관련 자료 관리
수출입 실적 및 진행 현황 관리 •학력: 대졸 이상 (전공 무관)
•경력:  경력 (3년이상자)
•엑셀, 구글시트 등 사무 자동화 도구 활용 가능자
•데이터 정리·관리 및 문서 작업에 대한 기본 이해
•해외지사 및 수출입 관련 업무에 대한 관심과 학습 의지
•부서 간 협업 및 커뮤니케이션에 능숙한 분
•책임감 있게 업무를 관리하고, 개선 사항을 주도적으로 제안할 수 있는 분 •컴퓨터 코딩 경험 보유자
• Python, VBA, 간단한 스크립트 등 업무 자동화 목적의 코딩 경험
•사무자동화 프로그램 도입·운영 경험
•ERP, 협업툴, 업무관리 시스템 등 도입 또는 운영 경험
•데이터 관리 및 분석 경험
•해외업무 또는 해외지사 관리 지원 경험
•수출입 관련 업무 경험
•무역 서류, 선적·통관, 수출입 관리 업무 경험자
•영어 커뮤니케이션 가능자"
원티드,데이터분석가,Data Analyst [Business Insight],여기어때컴퍼니,,서울 강남구,"SQL, 전처리, 퍼널, 리텐션, 코호트, Python",5,정규직,,상시채용,https://www.wanted.co.kr/wd/332728,2026-06-12 09:31,"• 여기어때 ​비즈니스 과정에서 ​발생하는 데이터를 기반으로 인사이트를 도출하는 업무 수행
• 서비스 카테고리별 다양한 대시보드 구축 및 리드를 통한 전사 구성원의 데이터 기반 의사결정 지원
• 도메인에서 발생하는 데이터 파악 및 처리를 통한 표준화된 마트 구축 및 운영
• 전사 다양한 부서에서 고민하고 있는 의사결정 문제를 데이터 기반으로 해결하기 위한 적극적인 소통 및 협업 진행
• 센터 내 각 분야 데이터 전문가와 협업하여 전사 데이터 거버넌스 리드 및 다양한 AI 도구 활용을 통한 데이터 기반 비즈니스 임팩트 창출 기여 • 마트 개발 및 대시보드 구축, 인사이트 분석 등 5년 이상 데이터 분석 관련 경험이 있는 분
• 리텐션 분석, 코호트 분석, 퍼널 분석 등 프로덕트 데이터 분석 방법에 대한 이해도가 높은 분
• 서비스 핵심 지표를 설정하고, 지표 성장을 위해 다양한 가설을 수립·실험하며 직접 서비스 개선을 경험한 분
• SQL, Python 등을 활용해 데이터 수집, 전처리, 마트 구축, 탐색·모델링, 결과 보고서 작성 등 일련의 데이터 분석 과정을 수행한 경험이 있는 분
• 유연성, 추진력, 신뢰성 등 긍정적인 태도를 갖추고 비즈니스에 대한 이해도가 높은 분 • 데이터를 활용해 복잡한 문제를 해결하는 데 능숙한 분
• 고객 행동 데이터 및 레거시 데이터를 활용한 대용량 데이터 분석 경험이 있는 분
• 데이터 분석을 통해 인사이트를 도출하고, 이를 활용해 비즈니스 개발 및 고도화를 경험한 분
• Tableau 등 보고 도구에 대한 깊은 이해 및 SQL, Python 등 분석 도구 활용에 능숙한 분
• AWS, GCP 등 환경에서 다양한 AI 도구를 활용한 데이터 분석 및 배치 자동화 경험이 있는 분
• 통계, 데이터사이언스, 컴퓨터사이언스, 경영정보, 산업공학 관련 전공인 분"
원티드,데이터분석가,Product Manager(PM),렌트리,,서울 마포구,"A/B, A/B Test, KPI",3,정규직,,상시채용,https://www.wanted.co.kr/wd/331647,2026-06-12 09:31,"| Responsibilities
• 스쿼드 매니저로서 아이디어 발굴-세부기획-개발-배포/모니터링 전 과정 주도
• 고객 리서치, 데이터 분석을 통한 Pain Point 및 백로그 도출
• 개발, 디자인, 마케팅, 커머스, 오퍼레이션 등 다양한 사업팀 크로스 펑셔널 협업 주도
• 고객 및 시장의 정성적 반응 및 정량 데이터 기반 지속적인 제품 개선 및 성장 전략 제안
• Product Market Fit (PMF) 검증을 위한 핵심 지표 정의 및 실험 설계
• 비즈니스 모델 설계 및 실행, 성과 도출과 개선 사이클 리딩
• 아이디어 발굴 프로토타입 개발 출시 고도화까지 End-to-End 제품 오너십 | Qualifications
• 최소 3년 이상 제품 매니지먼트 경험 (스타트업/플랫폼 경험 우대)
• 스쿼드 리더로서 팀원의 역량을 이끌어 낼 수 있는 매니징 스킬
• 논리적 기획을 바탕으로 동료들을 설득할 수 있는 커뮤니케이션 스킬 (크로스 펑셔널 협업 경험)
• 서비스/사용자를 관찰하여 문제를 탐구하고, 해결 방법을 스스로 도출하는 문제해결역량
• 제품 성과 지표(KPI) 설정 및 A/B Test 등 실험적 접근 경험
• 제품의 양적 성장을 주도한 경험 (신규 서비스 론칭/PMF 달성 등) • 커머스 서비스 경험 및 역량을 보유하신 분
• 날카로운 대고객 서비스 기획 / UX 구성감각을 보유하신 분 (유저 리서치, Figma, UX Writing)
• 팀 내부/공급자용 서비스 기획 및 운영에 강점을 보유하신 분 (업무 자동화/시스템화 등)
• 서비스 개발에 대한 이해로 제품의 실질적 구현 관점 능력이 탁월하신 분
• MMP(Amplitude/Airbridge) 활용 역량 및 화면설계서/서비스 정책서 작성 역량이 뛰어나신 분
• 렌탈·마켓플레이스·핀테크 관련 경험, 플랫폼 인프라 구축 경험"
원티드,데이터분석가,[채널톡] Business Analyst,채널코퍼레이션,,서울 강남구,"SQL, Tableau, Python",3,정규직,,상시채용,https://www.wanted.co.kr/wd/330855,2026-06-12 09:31,"• 세일즈 성과, 전환율, 리텐션, 매출, 인센티브, 제품 사용성에 대한 분석·예측·모델링
• 지표 이상 탐지 및 원인 분석
• 분석 결과 기반 전략적 제안 및 액션 유도
• Tableau·Hex 기반 대시보드 설계 및 운영
• 핵심 지표 정의·운영 프로세스 설계·관리
• 세일즈/CS/경영진의 데이터 요구사항 분석 후 분석 리포트 제공 • 데이터 분석 또는 비즈니스 분석 경험 3년 이상
• SQL, Python 기반 데이터 처리·분석 역량
• Tableau·Hex 등 BI 도구 활용 경험
• 복잡한 데이터를 논리적인 스토리로 전달하는 커뮤니케이션 능력 • 세일즈·리텐션 지표 분석 경험 또는 SaaS 비즈니스 구조 이해
• CRM-외부 서비스 간 API 연동 또는 커스텀 Integration 경험
• 데이터 구조 설계 경험
• 업무 자동화 또는 프로세스 개선을 스스로 시도해본 경험

• 세일즈에 관심이 많고 매출 성장을 분석과 모델링으로 풀어보고 싶은 분
• 많은 변화와 문제해결을 즐기는 분
• 데이터의 이상치와 패턴 분석에서 핵심 문제를 찾고 지속적으로 추적하는 걸 즐기는 분
• 정확성과 논리성을 중요하게 여기며, 끝까지 책임지는 분"
원티드,데이터분석가,Research Specialist,씨제이올리브영(CJ올리브영),,서울 용산구,,8,정규직,,상시채용,https://www.wanted.co.kr/wd/329287,2026-06-12 09:31,"• 제품·서비스, 브랜드, 사업부 전략 방향 수립을 위한 정량·정성 소비자 조사 기획 및 수행, 결과 해석 및 인사이트 리포트·제안서 작성
• 고객 조사 결과와 내부 구매·행동 데이터를 통합 분석하여, 거시적(시장·카테고리) 및 미시적(고객·세그먼트) 관점의 핵심 인사이트 및 Action Plan 도출
• 진단이 필요한 비즈니스 이슈를 선제적으로 발굴하고, 소비자 인사이트 기반의 전략·과제 제안
• 내·외국인 고객 데이터 및 시장 데이터를 분석해 핵심 소비자·시장 트렌드 도출, 이를 기반으로 정기 B2C 인사이트 리포트 기획·발간
• 복잡한 데이터를 명확한 스토리와 메시지로 구조화하여, 전사 및 고객에게 H&B 트렌드 인사이트를 전달하고 의사결정에 기여 • 소비자 조사 및 시장/고객 인사이트 리포트 관련 분야에서 8년 이상 실무 경험을 보유
• 고객 서베이와 내·외국인 소비자·구매 데이터를 함께 해석하여 비즈니스 방향성을 확인하고 내·외부용 리포트를 기획·제작한 경험
• 객관적 데이터와 팩트에 기반해, 거시적(시장)·미시적(고객) 관점에서 유의미한 인사이트를 도출할 수 있는 역량
• 복잡한 분석 결과를 명확한 스토리라인과 핵심 메시지로 정리하여 내부 의사결정에 활용되도록 한 커뮤니케이션 역량
• 비즈니스 이슈를 스스로 발굴하고, 조사/리포트 프로젝트의 주제 선정부터 설계, 리딩까지 주도적으로 수행해 본 경험 • 리테일/유통, 특히 H&B·이커머스 분야에서 소비자 조사 또는 인사이트 리포트 수행 경험이 있으신 분
• 정기 B2C 인사이트 리포트, 트렌드 리포트, 대외 발표·세미나 등 인사이트 콘텐츠를 대외적으로 발신한 경험이 있으신 분"
원티드,데이터분석가,Product Analyst(라이더배달비서비스),우아한형제들(배달의민족),,서울 송파구,SQL,3,정규직,,상시채용,https://www.wanted.co.kr/wd/328588,2026-06-12 09:31,"• 배달료 및 딜리버리 데이터를 기반으로 이슈 사항에 대한 원인을 분석하고 개선안 도출
• 조직 목표 지표 및 성과 데이터 관리
• 배달품질 및 배달료 효율 관점의 데이터 추출 및 대시보드 구축
• 이슈 모니터링 및 유관부서와 협의 • 최소 4년 이상의 데이터 분석 및 실무 경력을 보유한 분
• 데이터 기반 의사결정에 능숙한 분
• 복잡하고 다양한 데이터 분석을 통해 문제를 진단하고 해결할 수 있는 분
• SQL(중급이상), Excel/구글스프레드시트, 파이썬 등을 활용하여 데이터 가공/추출/분석/리포팅에 능숙한 분
• 전략적 문제 해결 능력, 논리적 사고력을 갖춘 분 • 영어 커뮤니케이션에 어려움이 없으신 분
• 다양한 부서와 협업한 경험이 있으신 분"
원티드,데이터분석가,Business Analyst(커머스딜리버리),우아한형제들(배달의민족),,서울 송파구,SQL,5,정규직,,상시채용,https://www.wanted.co.kr/wd/328583,2026-06-12 09:31,"• 딜리버리 데이터를 기반으로 다양한 이슈 사항에 대해 원인을 분석하고 개선안을 도출
• 배달품질/효율 관점의 데이터 추출 및 시각화, 대시보드 구축
• 이슈 모니터링 및 유관부서와 협의 • 최소 5년 이상의 데이터 분석 및 실무 경력을 보유한 분 (사업 / 딜리버리 관점에서 데이터 기반으로 실질적인 문제 해결과 지표 개선 과정을 경험한 분)
• 데이터 기반 의사결정에 능숙한 분
• 복잡하고 다양한 데이터 분석을 통해 문제를 진단하고 해결할 수 있는 분
• SQL(중급이상), Excel/구글스프레드시트, 파이썬 등을 활용하여 데이터 가공/추출/분석/리포팅에 능숙한 분
• 전략적 문제 해결 능력, 논리적 사고력을 갖춘 분
• 프로젝트를 주도적으로 수행해 성과를 낸 경험이 있는 분
• 구두/서면의 커뮤니케이션 능력을 갖춘 분 • E-commerce, O2O, 유통 업계에 대한 경험 혹은 높은 이해도를 갖춘 분
• 다양한 부서와 협업하며, 이해와 존중을 바탕으로 한 유연한 커뮤니케이션에 능숙한 분
• Data 분석 툴에 대한 각종 자격증이 있는 분
• 글로벌 Entity와의 커뮤니케이션 및 협업을 위해, 영어 커뮤니케이션이 원활한 분"
원티드,데이터분석가,"[병역특례] 데이터 분석가 (Growth Data Analyst), 부산",페이타랩(패스오더),,서울 강남구,"SQL, 데이터 마트, A/B, Retention, Cohort, CAC, ROAS, Python",0,정규직,,상시채용,https://www.wanted.co.kr/wd/326793,2026-06-12 09:31,"• CRM 성과 분석을 통해 캠페인·메시지별 전환과 반응을 측정하고, LTV·CAC·ROI 등 핵심 지표를 기반으로 성과를 평가하며 개선 방향을 도출해요.
• 타겟팅 고도화를 위해 행동·가치 데이터를 기반으로 세그먼트를 정의하고, 각 세그먼트별 개인화된 소구점·발송 채널·타이밍을 제안해요.
• 목표 달성을 위한 가설을 수립하고, 정성·정량 데이터를 활용한 실험으로 성과를 검증하며 지속적으로 개선하는 실험 사이클을 주도해요.
• 핵심 지표 정의, 데이터 마트 설계, 대시보드화 등을 통해 조직이 스스로 인사이트를 도출할 수 있는 데이터 분석 환경을 만들어요. • SQL과 Python을 활용해 대용량 데이터를 추출·정제·가공·분석할 수 있는 분 
• 비즈니스 목적에 맞는 데이터 마트를 설계하고 구축한 경험이 있는 분
• 모바일 서비스의 고객 행동 분석(Retention, Cohort, 세그먼트)과 마케팅 효율 지표(CAC, ROAS, ROI) 분석에 대한 이해가 있는 분
• 문제정의 ＞ 가설수립 ＞ 실험설계(A/B 테스트) ＞ 성과측정  ＞ 개선으로 이어지는 데이터 분석 사이클을 직접 수행한 경험이 있는 분

• 지원 시, 아래 사전질문에 대한 답변을 함께 제출해 주세요.
    1. 페이타랩에서 데이터 분석가로 함께하고 싶은 이유에 대해 구체적으로 알려주세요!    
    -  본인의 업무 스타일과 비교했을 때, 페이타랩 그로스해킹팀의 일하는 방식이 어떤 점에서 잘 맞는다고 느끼셨는지 궁금해요.
    *그로스해킹팀에서 일 잘하는 방법 ＞ https://blog.paytalab.com/hidden-rules-growth

    2. 직접 문제를 정의하고 실험을 설계해 개선한 경험이 있다면 알려주세요.
        - 문제정의 ＞ 가설수립 ＞ 실험설계 ＞ 성과측정 ＞ 회고 및 개선의 과정을 서술해 주세요. • 2년 이상의 마케팅 또는 프로덕트 데이터 분석 관련 경험이 있는 분
• 빠르게 성장하는 IT 스타트업 환경, 특히 O2O·모바일 앱·식음료 도메인에서 근무한 경험이 있는 분
• BigQuery 등 클라우드 기반의 대용량 분석 환경에서 데이터 마트를 설계해보신 분
• ML 기반 개인화 추천 모델 및 이탈 예측 모델을 구축한 경험이 있는 분
• AI 툴을 활용한 리서치, 코드 생성, 리포팅 자동화 등 업무 효율을 개선한 경험이 있는 분
• 조직 내 Data-Driven 문화 확산 및 데이터 리터러시 증대에 기여한 경험이 있는 분"
원티드,데이터분석가,"[병역특례] 데이터 분석가 (Growth Data Analyst), 서울",페이타랩(패스오더),,서울 강남구,"SQL, 데이터 마트, A/B, Retention, Cohort, CAC, ROAS, Python",0,정규직,,상시채용,https://www.wanted.co.kr/wd/326792,2026-06-12 09:31,"• CRM 성과 분석을 통해 캠페인·메시지별 전환과 반응을 측정하고, LTV·CAC·ROI 등 핵심 지표를 기반으로 성과를 평가하며 개선 방향을 도출해요.
• 타겟팅 고도화를 위해 행동·가치 데이터를 기반으로 세그먼트를 정의하고, 각 세그먼트별 개인화된 소구점·발송 채널·타이밍을 제안해요.
• 목표 달성을 위한 가설을 수립하고, 정성·정량 데이터를 활용한 실험으로 성과를 검증하며 지속적으로 개선하는 실험 사이클을 주도해요.
• 핵심 지표 정의, 데이터 마트 설계, 대시보드화 등을 통해 조직이 스스로 인사이트를 도출할 수 있는 데이터 분석 환경을 만들어요. • SQL과 Python을 활용해 대용량 데이터를 추출·정제·가공·분석할 수 있는 분 
• 비즈니스 목적에 맞는 데이터 마트를 설계하고 구축한 경험이 있는 분
• 모바일 서비스의 고객 행동 분석(Retention, Cohort, 세그먼트)과 마케팅 효율 지표(CAC, ROAS, ROI) 분석에 대한 이해가 있는 분
• 문제정의 ＞ 가설수립 ＞ 실험설계(A/B 테스트) ＞ 성과측정  ＞ 개선으로 이어지는 데이터 분석 사이클을 직접 수행한 경험이 있는 분

• 지원 시, 아래 사전질문에 대한 답변을 함께 제출해 주세요.
    1. 페이타랩에서 데이터 분석가로 함께하고 싶은 이유에 대해 구체적으로 알려주세요!    
    -  본인의 업무 스타일과 비교했을 때, 페이타랩 그로스해킹팀의 일하는 방식이 어떤 점에서 잘 맞는다고 느끼셨는지 궁금해요.
    *그로스해킹팀에서 일 잘하는 방법 ＞ https://blog.paytalab.com/hidden-rules-growth

    2. 직접 문제를 정의하고 실험을 설계해 개선한 경험이 있다면 알려주세요.
        - 문제정의 ＞ 가설수립 ＞ 실험설계 ＞ 성과측정 ＞ 회고 및 개선의 과정을 서술해 주세요. • 2년 이상의 마케팅 또는 프로덕트 데이터 분석 관련 경험이 있는 분
• 빠르게 성장하는 IT 스타트업 환경, 특히 O2O·모바일 앱·식음료 도메인에서 근무한 경험이 있는 분
• BigQuery 등 클라우드 기반의 대용량 분석 환경에서 데이터 마트를 설계해보신 분
• ML 기반 개인화 추천 모델 및 이탈 예측 모델을 구축한 경험이 있는 분
• AI 툴을 활용한 리서치, 코드 생성, 리포팅 자동화 등 업무 효율을 개선한 경험이 있는 분
• 조직 내 Data-Driven 문화 확산 및 데이터 리터러시 증대에 기여한 경험이 있는 분"
원티드,데이터분석가,"[시니어] 데이터 분석가 (Growth Data Analyst), 서울",페이타랩(패스오더),,서울 강남구,"SQL, 데이터 마트, A/B, Retention, Cohort, CAC, ROAS, Python",5,정규직,,상시채용,https://www.wanted.co.kr/wd/322002,2026-06-12 09:31,"• CRM 성과 분석을 통해 캠페인·메시지별 전환과 반응을 측정하고, LTV·CAC·ROI 등 핵심 지표를 기반으로 성과를 평가하며 개선 방향을 도출해요.
• 타겟팅 고도화를 위해 행동·가치 데이터를 기반으로 세그먼트를 정의하고, 각 세그먼트별 개인화된 소구점·발송 채널·타이밍을 제안해요.
• 목표 달성을 위한 가설을 수립하고, 정성·정량 데이터를 활용한 실험으로 성과를 검증하며 지속적으로 개선하는 실험 사이클을 주도해요.
• 핵심 지표 정의, 데이터 마트 설계, 대시보드화 등을 통해 조직이 스스로 인사이트를 도출할 수 있는 데이터 분석 환경을 만들어요. • SQL과 Python을 활용해 대용량 데이터를 추출·정제·가공·분석할 수 있는 분 
• 비즈니스 목적에 맞는 데이터 마트를 설계하고 구축한 경험이 있는 분
• 모바일 서비스의 고객 행동 분석(Retention, Cohort, 세그먼트)과 마케팅 효율 지표(CAC, ROAS, ROI) 분석에 대한 이해가 있는 분
• 문제정의 ＞ 가설수립 ＞ 실험설계(A/B 테스트) ＞ 성과측정  ＞ 개선으로 이어지는 데이터 분석 사이클을 직접 수행한 경험이 있는 분

• 지원 시, 아래 사전질문에 대한 답변을 함께 제출해 주세요.
    1. 페이타랩에서 데이터 분석가로 함께하고 싶은 이유에 대해 구체적으로 알려주세요!    
    -  본인의 업무 스타일과 비교했을 때, 페이타랩 그로스해킹팀의 일하는 방식이 어떤 점에서 잘 맞는다고 느끼셨는지 궁금해요.
    *그로스해킹팀에서 일 잘하는 방법 ＞ https://blog.paytalab.com/hidden-rules-growth

    2. 직접 문제를 정의하고 실험을 설계해 개선한 경험이 있다면 알려주세요.
        - 문제정의 ＞ 가설수립 ＞ 실험설계 ＞ 성과측정 ＞ 회고 및 개선의 과정을 서술해 주세요. • 2년 이상의 마케팅 또는 프로덕트 데이터 분석 관련 경험이 있는 분
• 빠르게 성장하는 IT 스타트업 환경, 특히 O2O·모바일 앱·식음료 도메인에서 근무한 경험이 있는 분
• BigQuery 등 클라우드 기반의 대용량 분석 환경에서 데이터 마트를 설계해보신 분
• ML 기반 개인화 추천 모델 및 이탈 예측 모델을 구축한 경험이 있는 분
• AI 툴을 활용한 리서치, 코드 생성, 리포팅 자동화 등 업무 효율을 개선한 경험이 있는 분
• 조직 내 Data-Driven 문화 확산 및 데이터 리터러시 증대에 기여한 경험이 있는 분"
원티드,데이터분석가,Mnet plus Senior Product Manager,씨제이이엔엠(CJ ENM),,서울 마포구,,10,정규직,,상시채용,https://www.wanted.co.kr/wd/321949,2026-06-12 09:31,"Product Manager는 Mnet Plus의 제품 전략을 수립하고, 다국어·다지역 환경에서 일관된 사용자 경험과 비즈니스 임팩트를 동시에 실현하는 역할을 담당합니다.

• 글로벌 사용자를 고려한 서비스 구조 설계 및 전시 영역·백오피스 기획 전반 업무 수행
• 다국어·다지역 사용자 경험을 고려한 프로덕트 로컬라이제이션 및 서비스 품질 향상
• 고객 페인포인트와 비즈니스 요구사항을 분석하여 제품 방향성과 우선순위 도출
• 디자이너, 개발자, QA, 사업 등 다양한 이해관계자와 협업해 제품의 완성도와 일정 관리
• 제품의 핵심 지표(KPI) 및 목표를 설정하고, 성과 분석을 통한 지속적인 개선 및 성장 추진 • K-pop, 콘텐츠, 글로벌, 엔터테인먼트 산업에 대한 높은 관심을 갖고 계신 분
• 5년 이상의 Product Manager 유사 역할 경험이 있으신 분(Product Owner, 서비스 기획 등)
• Product 런칭부터 운영까지 전체 프로세스에 대한 경험을 보유하신 분(목표 수립, 가설 설정, 상세 기획, 런칭 후 효과 측정, 운영 등)
• 데이터를 기반으로 한 의사결정에 대한 이해와 경험이 있으신 분
• 빠르게 움직이는 문화에서 유연한 조직 적응 능력 및 논리적, 분석적인 사고 및  원활한 커뮤니케이션을 바탕으로 업무를 해 나갈 수 있는 능력을 보유하신 분
• 빠른 기획과 실행이 익숙하신 분 • 다양한 Stakeholder들과 Product 배포 경험이 있으신 분
• 아티스트·공연 IP 기반 서비스 경험을 보유하신 분
• 데이터 분석 툴(GA4, BigQuery, Amplitude 등) 활용 경험을 보유하신 분
• 글로벌 서비스 운영 경험 또는 외국어 활용 능력을 갖추신 분
• KPOP/콘텐츠/커머스 플랫폼의 주요 고객 여정에 대한 경험이 있으신 분

[캐릭터&성향]
• 필요한 문제를 정의하고 새로운 영역을 빠르게 학습하시는 분
• 데이터에 기반해 인사이트를 도출하고, 효율적인 의사결정을 내리실수 있는 분 
• 직군과 관계없이 다양한 유관부서/관계자들과 원할한 커뮤니케이션과 오버 커뮤니케이션을 하실 수 있는 분
• 다양한 변수에 유연하게 대응하며 여러 업무에 대해 우선순위와 마감을 관리하고, 적극적으로 문제해결하려고 노력하는 분 
• 일에 대한 열정, 책임감을 겸비하고 함께 일하는 동료에 대한 존중과 배려가 있는 분

[업무환경 특이사항]
방송 및 콘텐츠 라인업에 따른 업무 집중기간 존재 (유연근무제 활용 가능) 
현장대응 업무를 위한 국내외 출장 필요"
